tweet_id,sentiment,content
1957128727,2,tummy ache .
1957129191,1,wants see friends ; - ) http : //plurk.com/p/wxnwa
1957129392,3,"@ goddessfleur youre far away , I n't know ...."
1957130105,0,"@ hiracdelest 's one always working ? oh yeah , still ."
1957130797,2,"@ askegg I 'm sorry , Andrew . I wish something I could ..."
1957131196,2,finsh work eleven .. IS THAT EVEN ALLOWD ? cauz really dont want .. lol
1957131626,2,"@ AmandaMallard 'm chaseton 's either please n't die , heart really sad"
1957131642,0,interesting show say least . recap tomorrow . first must sleep . work .
1957131762,3,@ omgjoker feels like hot box matter go still feels like hot box ! ice cream n't working n e
1957132096,3,Very Sad .... please get better Grandma
1957132373,3,@ aannniieee uuuugh hate everything
1957132397,3,Gosh . Today 's weather HOrriTerrible ! Extreme hotness . I 'm losing lot water weight nothing . - http : //tweet.sg
1957132511,3,"Is taking moment reflect ... I want annonymity back , FB ! ! ! ! Is safe say anything someone else another friend ?"
1957133601,3,@ alyssainescruz aww . annoying ! ! ! : |
1957133923,2,"I ca n't sleep , darn frustrating ."
1957134402,2,@ stormyamorette one days loneliness creeps slaps face .
1957134460,2,RIP kelly fucccccck
1957134780,3,@ RockedByPickler well I n't vacations let 's NOT go
1957134969,3,"I think im ignored ... best friend , jake .... ) hate ignored . b ) know things go"
1957135265,1,@ Anna_Viola love ! By way I n't end time go week I 'm sooooo sorry ! Next week sure !
1957135976,2,Not feeling good
1957136360,2,Ok. Time nodd gon na long day tomorrow . Saying goodbye car good
1957136519,3,Taking nap work=no sleep right . The nap felt soooo good seems like bad idea
1957136704,3,going home ... I 've seriously enough
1957137074,2,miss oklahomaaaaa listening citizen cope til pass .
1957137208,3,@ skyduke478 makes sad
1957138659,3,Feels like im going cough lung
1957139587,2,funny . 'm kinda sad last day
1957139854,2,Jenny fell asleep n't come
1957140078,3,@ thedailysurvey Why love ?
1957140211,2,Wishes teased movie night
1957140229,3,"I lost 4 followers night , nobody likes"
1957140443,2,@ johneast I 've missed one year ( ! ) . It 's forbidden fruit . Of trees garden I munch disappointment one .
1957140584,3,I want new phone I 've seen much cellphone commercials (
1957140914,3,"@ Anime81 I 'm soo sad . It 's edges pages , 's gon na come . * cries *"
1957140966,3,"time , really need shut .. 'm going sleep ! head aches badly really ca n't take .."
1957141622,2,@ IvanaE love .. knw gna cut stuff tv
1957142001,2,@ JoannaAngel I But Im strict diet . . . ugh I feel like cheat one day Ill throw everything .
1957142083,3,"Oh , hubs sick ! I hope I n't catch"
1957142917,3,Ran money . I r sad panda
1957143236,2,"So Cal Dachshund Rescue found home foster pup , Max . I 'm soooooo sad see leave"
1957143446,2,wow I feel like ish I really feel bad ignorent aholes wont overturn prop 8
1957143564,2,"work , finish 9pm booooo ."
1957143679,2,Wishes n't teased movie night
1957144205,3,@ RitikaKar http : //bit.ly/179jxS But got ta wiat till next week btw ... Mumbai ?
1957145383,2,"maybe take drinking , feel , massive hangover still , yself today"
1957145425,3,really bad head ache gon na go bed might back maybe bye bye
1957145483,3,friends Traveller 's Tales held farewell party I kinda disappointed I would still Sep. My fault .
1957145956,2,sleeping . lost voice couple day ago .
1957146363,2,I sleepy earlier didnt get see matt
1957146502,1,big day 2day xt launch amazing ! much free stuff thanx 2 edge telecom ! found phone want ... cnt afford yet tho
1957146742,3,"@ bethBABE4 Oh yeah , 'm poorest person . But shouldnt joke , poor people"
1957146963,2,I realized I spelled & quot ; adorable & quot ; wrong I tweeted @ mindykaling must hate
1957147097,3,@ janesas_mommy oh well hope gets better
1957147219,3,@ jordskkk crew ? please dont ... dont think could wrong number times ...
1957147399,2,glowing face ? complexion always pale
1957147422,2,"Downloadfestival 's lineup n't good thought . There awesome bands festivals , missing DL"
1957147537,3,n't watched gossip girl ageeees ! need one tree hill season 3 . god 'm slow
1957147665,1,"@ daveockun I hate , Fleetwood favorite band ... I 'm jealous ok I still love haha"
1957148385,3,"Up early tomorrow ... heading bed . I keep saying I 'm going take midday nap , n't happened week yet ..."
1957148955,1,bt gamer like 2 years made attempt lol yea luvd F1 extent @ yellowshirts
1957149064,3,@ imjustlalayone I 'm sorry .. ya got ta let know ! I 've booked week !
1957149170,0,@ Sashairene hahaha oh man please come pomona would love see everyday instead like year
1957149458,3,@ letsgeticecream I miss ! Come Michigan like .... I ca n't wait till July
1957149586,3,farrrrr . pdhpe assignment due next week english homework !
1957149886,3,forgot access card carï¿½too lazy fetch
1957150332,3,"@ 4EvaAFanOfPaula hun okay ? I see alot posts exercising like mad , eating sleeping"
1957150462,2,oh tweetdeck malfunctioning : O il web fixd
1957150576,2,"@ ElectraX ... 'm sorry still sick u know , AND know u guess & quot ; pelzer present & quot ; ; - )"
1957151064,2,@ maliciousmandy1 Adam Samberg + new moon trailor = good evening . Too bad cable friday
1957151134,3,@ carrotmadman6 What happened ? I 'm afraid I missed large part story
1957151709,3,Dell FX100 Pc-over-IP audio device ( Teradici ) giving hard time # Linux # Ubuntu Jaunty Kernel isnt loading snd-hda-intel drv
1957151748,2,Just got ass kicked Tripoly lol I got bad cards ... suck
1957152277,3,sooo .... Hot hufff .....
1957152425,3,closeness distance ? closeness ... everything seems distant ...
1957152662,2,Annnnnnddd another one bites dust
1957152849,3,Ahhhhh ! My & quot ; Let The Right One In & quot ; DVD broke
1957153177,3,@ hisheidi thoughts dwell certain person
1957153763,3,fml work uniform washing line
1957153898,3,ohh shit realized still talking b like dat times ..
1957153926,2,"42nd written fuck .. get less ideas every day , every day"
1957154044,3,"@ MelissaLynnette naw , doesnt match LOL shenanigans discuss ... thing ..."
1957154062,3,"@ mayora part , unfortunately ."
1957154220,3,"@ soverpeck dude , n't know personal experience . sorry something like went"
1957154452,3,@ A_Lay aww well I randomly woke I ca n't sleep ! Too many things mind
1957154606,3,@ donperignon baby ... Miss
1957155610,2,@ hammett I wish I could time xbox project tied
1957155968,3,pancakes always end soggy .
1957156210,3,"4 big ? ? ? zongzi ) lunch , ate , work more.Work less eat , I w/h ? Too useless become ."
1957157469,3,Why none thoughts make sense I 'm sober ?
1957158373,3,I cant sleep tomorrow must wake early
1957158466,3,"@ JustDes As , body already developed mind 's mind refuses co-operate set schedules"
1957158904,2,And trash repops . Getting tomorrow night I suppose .
1957158993,3,Nursing bruises motorbike crash Wednesday night leaving London workplace . The ground much harder older get
1957159693,3,"bored , headache ."
1957160024,2,feels like crap whenever lays . @ ) ( 1+- ' $ # ! I hate heartburn & amp ; backaches !
1957160410,2,@ katiefreeze I miss ! ! ! ! It 's lonely empty without ! http : //yfrog.com/3o3zxoj
1957160428,2,@ lozzyx NOICE . I realised exams I 2 weeks Forgot whole 2 weeks Unit 4 term 2 thing : /
1957160631,2,Missing Everyone
1957160993,3,another build failed ! something right big scheme things !
1957161106,3,"My wife took last ï¿½20 , McDonalds breakfast today"
1957161380,1,I wish I going love sounds
1957161860,2,My sisser moving tomorrow makes sad actually I guess technically couple hours since 's already Friday .
1957162285,3,I keep falling asleep I 'm suppose awake . I miss babyy ..
1957162853,3,On way nottingham .. I n't want going
1957163152,3,I need wake earlier I 'm actually tired enough fall asleep
1957163968,2,@ wired sad
1957164607,1,@ kirstiealley funny u havent showed love yet
1957165693,1,@ AnnetteStatus I luv urs ! admitting niley kiss ( : change minds haha & amp ; demi/sterling ( : jemi still cute
1957165933,2,still sick sigh
1957166244,3,"@ bethBABE4 Oh poor beths friend 'm naughty , 'm unperfect ."
1957166877,2,feel really weird
1957167206,3,@ BrianLimond Ever seen tv show Dead Like Me ? I died became grim reaper . Taking people 's souls accidents
1957167387,3,Steam Punlk fashion show Anime North first year since TorCon n't back til @ Anticipationsf & amp ; missed
1957167519,2,throat hurts gon na go read go bed . text mee !
1957168110,3,I dying hangout Friday afternoon ...
1957168160,3,Eh .. 's cold
1957168762,2,fjdskal im really frustrated .
1957168966,2,Wondering come mcdonalds take long deliver food .
1957169132,2,"@ kenyaimagine ... much injustice imagine . It get worse gets better , I afraid . No doubt . Sorry"
1957169213,2,Sooo ..... I 'm kind sick n tired bs guys dish ! ! ! ! ! ! ! !
1957169248,3,class color day tomorrow ! last time ! I lot remember tomorrow I bet I 'll forget -_-
1957169451,2,"@ StarOnMaineSt idk lol head hurts . rly bad . & amp ; stomach ... hmm ... personally , think # ive 2 deal wit"
1957170158,3,@ keytar @ badtwin BUT THEY ARE EXPENSIVE .
1957170760,3,Misses twitastic fwiends
1957171202,3,@ Deziree_Divine take advice lookin phone cost relationship
1957173062,2,beautiful day - shame I 've got spend office
1957174053,3,"@ WTF_JayR oh , know budgeting ."
1957174125,2,Just finished watching series return Chasers War Everything - really quite crap compared used
1957174158,2,Wow realized n't checked Twitter since 9am I saw to-do list . Good news- got lot done . Bad news-do n't know day went
1957174207,2,http : //twitpic.com/664b7 - miss bestfriend : ' ( left school
1957175219,2,Tummy hurts
1957175385,2,farewelling employee tonight ...
1957175560,3,"Gorgeous weather , bike"
1957175586,2,"Morning . The water heating 's packed , ca n't bath . I REALLY want bath !"
1957175992,2,@ heavenlyriot Girls confusing .
1957176048,2,@ lyrically_Me Why would ? !
1957176189,1,"@ jamasweetie06 see ... u n't comin ' 4 city , u comin ' 4"
1957176357,2,Blackout city never good
1957177248,0,"@ wedplanworkshop . Flights already booked , plus GGD2 1st birthday . Ca n't miss ! especially missed GGD1"
1957177660,3,"I drunk hickups . I pretty laid back , great night . But I still ca n't help mad situation I put"
1957178636,3,think take medicine cuz laughing hard ? . head much pain . thought laughter gud
1957180100,3,My tongue still hurts . I need sleep ! ! !
1957180598,2,@ half_a_mind Chris I staying Glasgow instead cause absolutely accomodation Edinburgh due marathon
1957181030,1,"I ca n't wait till 's Sunday , new episode Supernatural 6 episodes left"
1957181678,2,@ t_isfortammy Sad tweets sad
1957181879,3,needs little lie . feeling great today . boo
1957181947,2,Have decided I ca n't stand @ GuyKawasaki 's Alltop spam longer .
1957182104,3,"anal sex , forgot lube . damn may need go E.R ."
1957182181,3,Playn madden austin . Im going miss ..
1957182382,2,miss rich
1957182504,2,Headache century coming- I feel Fuck .
1957182827,2,disappointed know I got Silver Award . I want GOLD award . I hate second best .
1957183021,3,PLEASE MAKE THE LIVECHAT ON SATURDAY CUS I HAVE TO GO TO SCHOOL ON WEEKDAYS ( 5/6 AM ) @ Jonasbrothers
1957183110,3,"I want go back bed child look ! I may sleep sunday , enevitable hangover may require !"
1957183149,3,I got mad tired sex sleepytime night !
1957183897,2,home ice cream tweet-up ( first tweet-up ! ) No pics camera battery died last night forgot charge
1957185446,3,"@ scotty_mcc bye , Scotty ! 'm gon na miss . ily & lt ; 333"
1957185625,3,New Comment On Jowki : I wish I time blog often http : //cli.gs/ZzRe1P
1957186277,3,get temporary tattoo . I would totally sad died .
1957186411,3,@ professor12 gray ! .... feel neglected
1957187070,3,@ Desert_Star95 oh know I feel Damn representative bank america tried make sound like I . What b ...
1957187082,3,tired cold runny
1957188146,2,@ narain Dun wan na travel way lunch . But yeah . Nice place . Missing Shan-e-Punjab though ...
1957188800,2,@ xMyLifesAStoryx rob got lucky game beat 209-205
1957188908,3,someone save ! ! dont want pack anymore
1957188950,2,home school shitest day today
1957189228,1,@ markiti The sweety sat table morning ... Just woke ! Very sweet ! Oh ... btw ... I think 'll home around 7 pm ! ! ! Xxx
1957189540,3,bruise knee make hard skate tomorrow .
1957189551,2,"@ hobosexual lol . When I went buy new laptop Feb. , I already knew , lol , I looked anyway walked away sadfaced . : /"
1957189924,2,Sitting . Everyone took good seats .
1957190114,3,NO FREE WIFI ! ? ! ? My vacay ruined ! ! ! !
1957190291,2,@ sfannah Ahhhhh Well least I 'm !
1957190628,1,@ mattpro13 Maatt Havent spoken ages dudeee Dont forget bout ur Aussie fan ; ) lool . Love ya xx
1957190952,2,@ DHughesy ME ! oh wait wrong state
1957191024,0,Are u missing ur frnds ? Hear & quot ; Manasellaam & quot ; From Kulir100 Degree movie . Its amazing ! ! ! Nanbargale - Miss u guys ! ! !
1957191331,3,Trying sleep without pills ... Not working . 3am wide awake . But 's late take I 'll sleep til 3pm
1957191437,3,Phone die soon . What ? Oh !
1957191516,2,Sorry mean
1957191630,3,Forgot power cable home today
1957191925,3,I ca n't sleep . I ca n't find grandmother 's quilt locket . I 'm sick cause I may lost somehow . Or stolen
1957192084,3,@ ZachMoore1 I thought I going see pic clean car
1957192167,3,@ hot30 want ! im 18 & amp ; c says 18 's wan na make exception ; )
1957192307,3,"@ ingridkerr No , amazing things keeping online conversations one place ... unfortunately place Google"
1957192397,2,"@ rscheuer sorry , spanish moment"
1957192464,3,@ ddlovato Yayyyyyyyyyyy ! ! ! ! ! thats sp far away !
1957193022,3,@ Sageey My public talk July got canceled I n't know .
1957194036,3,"Feeling rough today , want cuddle sleep"
1957194329,0,@ cha_rade oh economy gotcha ? sorry happy got another one LA ! Enjoy SoCal ! Ahahaay ! LOL
1957194339,3,"@ portugaltheman Where 'd songs go site , I want & quot ; Do You & quot ; computer"
1957194454,2,flu pass unto andy ... went shopping got fresh chicken chicken soup ... & amp ; sat ... sad panda
1957194802,2,well
1957194936,2,@ Miss_Rain oh hell way tell .
1957195244,2,@ theblackestsea oh crap ! !
1957195455,0,carlie came fell asleep
